File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
matt_21.mp4,99.5,True,0.9,100.0,0.0,66,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,67,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,68,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,69,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,70,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,71,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,72,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,73,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,74,267.83061331819584,427.80986885492234,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,75,265.2438872300368,428.0921002666155,2.602077328771918
matt_21.mp4,99.5,True,0.9,100.0,0.0,76,264.4471916921918,427.9825064290511,0.8041981032396702
matt_21.mp4,99.5,True,0.9,100.0,0.0,77,264.60144048240943,428.05053205710925,0.16858284419333058
matt_21.mp4,99.5,True,0.9,100.0,0.0,78,263.919720291468,428.0567648726402,0.6817486829665524
matt_21.mp4,99.5,True,0.9,100.0,0.0,79,264.0824334979108,428.09434041817576,0.16699553638701967
matt_21.mp4,99.5,True,0.9,100.0,0.0,80,264.0824334979108,428.09434041817576,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,81,264.0824334979108,428.09434041817576,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,82,264.80744132947603,428.5059567825158,0.8337052160226734
matt_21.mp4,99.5,True,0.9,100.0,0.0,83,264.80744132947603,428.5059567825158,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,84,264.7792640663974,428.69499150166655,0.19112321470456656
matt_21.mp4,99.5,True,0.9,100.0,0.0,85,264.7792640663974,428.69499150166655,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,86,264.4215915663284,428.56286257602045,0.38129735154861955
matt_21.mp4,99.5,True,0.9,100.0,0.0,87,265.56413131290253,428.8889404818531,1.1881598685252335
matt_21.mp4,99.5,True,0.9,100.0,0.0,88,265.8399658797456,429.2374629487534,0.4444689170231518
matt_21.mp4,99.5,True,0.9,100.0,0.0,89,262.8489848731425,427.53042268050405,3.44382837250713
matt_21.mp4,99.5,True,0.9,100.0,0.0,90,261.9214113735135,426.2666224463865,1.5676682139309852
matt_21.mp4,99.5,True,0.9,100.0,0.0,91,262.11954724047706,426.361183790264,0.21954423138249266
matt_21.mp4,99.5,True,0.9,100.0,0.0,92,262.49194818524484,426.62213098798424,0.4547261853708935
matt_21.mp4,99.5,True,0.9,100.0,0.0,93,262.10804945042946,426.16406328467184,0.5976656752823754
matt_21.mp4,99.5,True,0.9,100.0,0.0,94,262.3697529721774,426.23221761009614,0.27043251536996665
matt_21.mp4,99.5,True,0.9,100.0,0.0,95,261.66669673665456,426.20923298978374,0.7034318467900695
matt_21.mp4,99.5,True,0.9,100.0,0.0,96,263.1034806508522,426.6219931401573,1.4948976412562451
matt_21.mp4,99.5,True,0.9,100.0,0.0,97,262.36419748344576,426.5777435511377,0.7406062568861296
matt_21.mp4,99.5,True,0.9,100.0,0.0,98,262.36419748344576,426.5777435511377,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,99,261.372160578138,426.33469654447623,1.0213760663632763
matt_21.mp4,99.5,True,0.9,100.0,0.0,100,260.7948564864497,425.87116276960745,0.7403671891191167
matt_21.mp4,99.5,True,0.9,100.0,0.0,101,260.89969641726896,425.9563462434953,0.13508380849602433
matt_21.mp4,99.5,True,0.9,100.0,0.0,102,261.9329157524713,426.8257091403811,1.3503088687843043
matt_21.mp4,99.5,True,0.9,100.0,0.0,103,260.92542256345615,425.9767566225482,1.3174835495924428
matt_21.mp4,99.5,True,0.9,100.0,0.0,104,260.96480527396756,426.21729103495403,0.24373715645886382
matt_21.mp4,99.5,True,0.9,100.0,0.0,105,260.6956531774119,425.9478573626712,0.38083770144266527
matt_21.mp4,99.5,True,0.9,100.0,0.0,106,260.6956531774119,425.9478573626712,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,107,260.77708278903935,426.09661666845966,0.16958806770663232
matt_21.mp4,99.5,True,0.9,100.0,0.0,108,260.77708278903935,426.09661666845966,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,109,260.77708278903935,426.09661666845966,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,110,260.77708278903935,426.09661666845966,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,111,260.9240194247292,426.23228673102255,0.199991851793178
matt_21.mp4,99.5,True,0.9,100.0,0.0,112,261.73046196735976,426.9347557217157,1.0694915883025549
matt_21.mp4,99.5,True,0.9,100.0,0.0,113,261.6456798500711,426.90652061522553,0.0893601065938445
matt_21.mp4,99.5,True,0.9,100.0,0.0,114,261.0666969200718,426.4059191444863,0.7653907928220816
matt_21.mp4,99.5,True,0.9,100.0,0.0,115,261.45748731721875,426.45318611359795,0.3936385408865062
matt_21.mp4,99.5,True,0.9,100.0,0.0,116,262.45915271881455,427.0476666829324,1.1647921377096817
matt_21.mp4,99.5,True,0.9,100.0,0.0,117,262.6359169702992,426.6676919194309,0.4190780613453011
matt_21.mp4,99.5,True,0.9,100.0,0.0,118,262.78855860470026,425.9966650115532,0.6881690051495739
matt_21.mp4,99.5,True,0.9,100.0,0.0,119,262.69644415059054,425.807446587926,0.21044876929052805
matt_21.mp4,99.5,True,0.9,100.0,0.0,120,261.6166676978734,424.9341240869271,1.3887438131611214
matt_21.mp4,99.5,True,0.9,100.0,0.0,121,261.5383071587938,424.92745741137844,0.07864361797193911
matt_21.mp4,99.5,True,0.9,100.0,0.0,122,261.21103851518853,424.7271919110154,0.38368090351607964
matt_21.mp4,99.5,True,0.9,100.0,0.0,123,260.92677841557975,425.47626525214883,0.8011957779634339
matt_21.mp4,99.5,True,0.9,100.0,0.0,124,259.26111884319926,424.60212923633077,1.881099568128451
matt_21.mp4,99.5,True,0.9,100.0,0.0,125,259.0155160972176,424.9787533593157,0.4496292237476442
matt_21.mp4,99.5,True,0.9,100.0,0.0,126,255.10463824547264,423.228587137031,4.284629199463519
matt_21.mp4,99.5,True,0.9,100.0,0.0,127,246.02072109935176,419.2368046799713,9.922291968193559
matt_21.mp4,99.5,True,0.9,100.0,0.0,128,231.96247955133796,410.81821621110373,16.386176711803515
matt_21.mp4,99.5,True,0.9,100.0,0.0,129,224.7808792932116,404.7316626296503,9.413900188945286
matt_21.mp4,99.5,True,0.9,100.0,0.0,130,211.3686021250877,393.7850440824676,17.312355023280396
matt_21.mp4,99.5,True,0.9,100.0,0.0,131,199.02717333364922,380.304430572172,18.276701158253672
matt_21.mp4,99.5,True,0.9,100.0,0.0,132,192.53334151824458,373.42627017827584,9.459330951548493
matt_21.mp4,99.5,True,0.9,100.0,0.0,133,186.15553645029965,366.338500181219,9.534824645261358
matt_21.mp4,99.5,True,0.9,100.0,0.0,134,180.74520384671902,359.185837673682,8.968404530801063
matt_21.mp4,99.5,True,0.9,100.0,0.0,135,174.5405115320348,351.31810364805034,10.019952366053616
matt_21.mp4,99.5,True,0.9,100.0,0.0,136,170.84413859541627,345.4402278047934,6.943529168607965
matt_21.mp4,99.5,True,0.9,100.0,0.0,137,168.70847114525412,337.79888705845485,7.934176949081457
matt_21.mp4,99.5,True,0.9,100.0,0.0,138,166.9414080347236,334.34985477449254,3.875349756139709
matt_21.mp4,99.5,True,0.9,100.0,0.0,139,166.53677812819816,335.9169991019027,1.6185384469294113
matt_21.mp4,99.5,True,0.9,100.0,0.0,140,167.160328839008,339.53283164120364,3.6692043335332016
matt_21.mp4,99.5,True,0.9,100.0,0.0,141,168.24006394170897,341.22338333426273,2.0059394105779034
matt_21.mp4,99.5,True,0.9,100.0,0.0,142,169.17645620771228,341.0635942679235,0.9499279033444439
matt_21.mp4,99.5,True,0.9,100.0,0.0,143,170.28388816460821,341.1961731349571,1.1153397218508256
matt_21.mp4,99.5,True,0.9,100.0,0.0,144,170.36342892955184,339.30731580294645,1.8905313417074827
matt_21.mp4,99.5,True,0.9,100.0,0.0,145,170.5143282263701,336.3303617753879,2.980776053308457
matt_21.mp4,99.5,True,0.9,100.0,0.0,146,170.66099496195974,335.0103290023864,1.3281557337626442
matt_21.mp4,99.5,True,0.9,100.0,0.0,147,170.54193255731707,334.31853828056524,0.7019617218888526
matt_21.mp4,99.5,True,0.9,100.0,0.0,148,170.38790509392868,334.9861473460624,0.6851469359282517
matt_21.mp4,99.5,True,0.9,100.0,0.0,149,170.37654191848753,335.0931698434837,0.10762405265734919
matt_21.mp4,99.5,True,0.9,100.0,0.0,150,170.65475038257992,335.11182290658473,0.27883307955781883
matt_21.mp4,99.5,True,0.9,100.0,0.0,151,170.64950961619124,335.0664179186134,0.045706438988580095
matt_21.mp4,99.5,True,0.9,100.0,0.0,152,170.6586728266977,335.3188844369852,0.25263275188610235
matt_21.mp4,99.5,True,0.9,100.0,0.0,153,170.6586728266977,335.3188844369852,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,154,170.6586728266977,335.3188844369852,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,155,170.63811239697435,335.19022670247926,0.13029022955924885
matt_21.mp4,99.5,True,0.9,100.0,0.0,156,170.63811239697435,335.19022670247926,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,157,170.63811239697435,335.19022670247926,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,158,170.54716536939216,335.1028096169975,0.12614717063875572
matt_21.mp4,99.5,True,0.9,100.0,0.0,159,169.46602246648146,337.36877239602205,2.510668694280249
matt_21.mp4,99.5,True,0.9,100.0,0.0,160,168.7541104536489,336.5590650887574,1.0781672585703423
matt_21.mp4,99.5,True,0.9,100.0,0.0,161,168.0586252638137,337.9607718234732,1.564762416288081
matt_21.mp4,99.5,True,0.9,100.0,0.0,162,167.05802219206024,336.1956490065717,2.029005930486301
matt_21.mp4,99.5,True,0.9,100.0,0.0,163,165.77616498307742,334.5145727373712,2.11404241373968
matt_21.mp4,99.5,True,0.9,100.0,0.0,164,165.23492349874275,333.6683666946058,1.0044934102210357
matt_21.mp4,99.5,True,0.9,100.0,0.0,165,164.326252108747,331.5808490853827,2.2767111067971437
matt_21.mp4,99.5,True,0.9,100.0,0.0,166,164.08511547209972,331.7870426926377,0.3172738268537426
matt_21.mp4,99.5,True,0.9,100.0,0.0,167,164.32733839264745,332.5044913926205,0.7572348251009169
matt_21.mp4,99.5,True,0.9,100.0,0.0,168,163.78256926913426,331.47212904366137,1.1672812075424261
matt_21.mp4,99.5,True,0.9,100.0,0.0,169,163.0227895304571,330.5477345768479,1.196566079069465
matt_21.mp4,99.5,True,0.9,100.0,0.0,170,162.26722446028302,329.6356449304234,1.184392712904795
matt_21.mp4,99.5,True,0.9,100.0,0.0,171,162.12038195636367,329.48786915742966,0.2083276266873787
matt_21.mp4,99.5,True,0.9,100.0,0.0,172,162.2365403965781,329.77475994718276,0.3095143106194101
matt_21.mp4,99.5,True,0.9,100.0,0.0,173,162.0434916944988,329.49638059646594,0.3387666811834037
matt_21.mp4,99.5,True,0.9,100.0,0.0,174,161.98925864836767,329.421987443933,0.09206282874456641
matt_21.mp4,99.5,True,0.9,100.0,0.0,175,162.1729948334624,329.457270377146,0.18709321497393766
matt_21.mp4,99.5,True,0.9,100.0,0.0,176,162.08248945230326,329.1348185639463,0.3349125197041144
matt_21.mp4,99.5,True,0.9,100.0,0.0,177,162.1835576556309,329.57613594787523,0.452742548344823
matt_21.mp4,99.5,True,0.9,100.0,0.0,178,161.90267517349452,328.8762181926722,0.7541749351573303
matt_21.mp4,99.5,True,0.9,100.0,0.0,179,162.24706675255717,329.3209052759356,0.5624519195012229
matt_21.mp4,99.5,True,0.9,100.0,0.0,180,162.7171322781034,327.4243586143965,1.9539321476709934
matt_21.mp4,99.5,True,0.9,100.0,0.0,181,162.1511390268251,325.69992416484934,1.8149442226354136
matt_21.mp4,99.5,True,0.9,100.0,0.0,182,162.12488155502248,325.75771919790344,0.06348008090094061
matt_21.mp4,99.5,True,0.9,100.0,0.0,183,161.97372164202892,328.55696957441194,2.8033287337875983
matt_21.mp4,99.5,True,0.9,100.0,0.0,184,162.13033014051635,329.05493543749003,0.5220117073300152
matt_21.mp4,99.5,True,0.9,100.0,0.0,185,162.07124300938753,328.713095948636,0.34690852570239955
matt_21.mp4,99.5,True,0.9,100.0,0.0,186,162.11835601317674,328.7546610096411,0.06282745755160278
matt_21.mp4,99.5,True,0.9,100.0,0.0,187,162.1028692304264,328.62654406697726,0.12904956969120535
matt_21.mp4,99.5,True,0.9,100.0,0.0,188,162.1028692304264,328.62654406697726,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,189,162.09055917667237,328.61457289879934,0.017171088811458207
matt_21.mp4,99.5,True,0.9,100.0,0.0,190,162.0905161471805,328.6139942231035,0.000580273296088564
matt_21.mp4,99.5,True,0.9,100.0,0.0,191,162.083499291192,328.4662419511862,0.14791879571130337
matt_21.mp4,99.5,True,0.9,100.0,0.0,192,161.9911603996917,328.56697657454305,0.13665260782858418
matt_21.mp4,99.5,True,0.9,100.0,0.0,193,162.22524784775393,329.717645772569,1.1742387051302834
matt_21.mp4,99.5,True,0.9,100.0,0.0,194,162.26019487022052,330.9529892039266,1.2358376462050462
matt_21.mp4,99.5,True,0.9,100.0,0.0,195,162.05209985294542,330.6459084224792,0.3709476277712173
matt_21.mp4,99.5,True,0.9,100.0,0.0,196,161.95189871636077,330.1010056581466,0.5540390693354778
matt_21.mp4,99.5,True,0.9,100.0,0.0,197,162.57466163745286,331.85250351305376,1.8589186081244857
matt_21.mp4,99.5,True,0.9,100.0,0.0,198,161.89913125300887,331.3716829328782,0.8291741256379338
matt_21.mp4,99.5,True,0.9,100.0,0.0,199,162.11334784854972,332.21963613550815,0.8745932675567267
matt_21.mp4,99.5,True,0.9,100.0,0.0,200,162.2770297822493,332.26247599700474,0.1691952397459085
matt_21.mp4,99.5,True,0.9,100.0,0.0,201,162.5818019977505,332.8687979977803,0.6786106924931085
matt_21.mp4,99.5,True,0.9,100.0,0.0,202,162.67070875477012,332.9059982957282,0.09637568993869343
matt_21.mp4,99.5,True,0.9,100.0,0.0,203,162.92952112955317,332.94116974182407,0.26119126317952673
matt_21.mp4,99.5,True,0.9,100.0,0.0,204,163.18482805764958,333.1677420579914,0.3413453412417689
matt_21.mp4,99.5,True,0.9,100.0,0.0,205,162.58920593825906,332.0633739161487,1.254748860061004
matt_21.mp4,99.5,True,0.9,100.0,0.0,206,162.8175169327346,332.32611470707496,0.3480784874349143
matt_21.mp4,99.5,True,0.9,100.0,0.0,207,163.0056881179848,332.0149759261228,0.36361481813981156
matt_21.mp4,99.5,True,0.9,100.0,0.0,208,162.95654122544477,331.1272542197779,0.8890811239489064
matt_21.mp4,99.5,True,0.9,100.0,0.0,209,163.0586637058819,330.88633314891587,0.2616714799055277
matt_21.mp4,99.5,True,0.9,100.0,0.0,210,163.38976243445097,331.4531304624186,0.6564187403281131
matt_21.mp4,99.5,True,0.9,100.0,0.0,211,163.8508993643351,331.2158991852185,0.5185807044086191
matt_21.mp4,99.5,True,0.9,100.0,0.0,212,163.93582590409738,331.8277733240409,0.6177398149023696
matt_21.mp4,99.5,True,0.9,100.0,0.0,213,164.27114846809982,330.3321599850641,1.532742796967087
matt_21.mp4,99.5,True,0.9,100.0,0.0,214,164.53683946231362,329.24330796299,1.1207990142666784
matt_21.mp4,99.5,True,0.9,100.0,0.0,215,164.8728468561747,329.39157018699797,0.36726374146804036
matt_21.mp4,99.5,True,0.9,100.0,0.0,216,164.67700378149132,328.98177796297955,0.4541851789385045
matt_21.mp4,99.5,True,0.9,100.0,0.0,217,164.67136212572686,328.96948016699014,0.013530116997346832
matt_21.mp4,99.5,True,0.9,100.0,0.0,218,164.67399431093978,328.7787717225728,0.19072660845062095
matt_21.mp4,99.5,True,0.9,100.0,0.0,219,164.98700049604864,328.4538012094499,0.4511969706411484
matt_21.mp4,99.5,True,0.9,100.0,0.0,220,165.14872977660815,328.08543915786953,0.40230207709482707
matt_21.mp4,99.5,True,0.9,100.0,0.0,221,165.5977740335185,329.0975101544572,1.1072165311257574
matt_21.mp4,99.5,True,0.9,100.0,0.0,222,165.79031663080232,327.2000922225638,1.9071621483343995
matt_21.mp4,99.5,True,0.9,100.0,0.0,223,166.0973872296114,328.2923391868226,1.1345905797182874
matt_21.mp4,99.5,True,0.9,100.0,0.0,224,166.47599173039856,328.1749129515638,0.3963966305903079
matt_21.mp4,99.5,True,0.9,100.0,0.0,225,167.08020724572015,327.4390181438506,0.9521646690434097
matt_21.mp4,99.5,True,0.9,100.0,0.0,226,167.13051342114358,327.0931108636381,0.34954621695811916
matt_21.mp4,99.5,True,0.9,100.0,0.0,227,167.11775925185344,327.1027663272526,0.015996775046611733
matt_21.mp4,99.5,True,0.9,100.0,0.0,228,167.17916899741618,326.90067011427334,0.21122034975503112
matt_21.mp4,99.5,True,0.9,100.0,0.0,229,167.02248227826598,327.3390719834443,0.46556087341037694
matt_21.mp4,99.5,True,0.9,100.0,0.0,230,167.02248227826598,327.3390719834443,0.0
matt_21.mp4,99.5,True,0.9,100.0,0.0,231,166.50387550655992,328.4854703302035,1.2582456648491338
matt_21.mp4,99.5,True,0.9,100.0,0.0,232,166.39697105188674,329.68185379500454,1.2011502642377112
matt_21.mp4,99.5,True,0.9,100.0,0.0,233,166.52284953928918,331.89251988782695,2.214247043025104
matt_21.mp4,99.5,True,0.9,100.0,0.0,234,168.08910228114408,331.58093984034235,1.596943886728173
matt_21.mp4,99.5,True,0.9,100.0,0.0,235,169.76073471889777,331.01096094342927,1.7661344654008055
matt_21.mp4,99.5,True,0.9,100.0,0.0,236,172.6473974431299,328.1688702257324,4.050963012802015
matt_21.mp4,99.5,True,0.9,100.0,0.0,237,172.36669744949032,330.34369140101796,2.1928610605553014
matt_21.mp4,99.5,True,0.9,100.0,0.0,238,173.19533807407194,331.51885216153966,1.4379318821755587
matt_21.mp4,99.5,True,0.9,100.0,0.0,239,175.86801781178,331.8606737756247,2.6944496648130016
matt_21.mp4,99.5,True,0.9,100.0,0.0,240,177.07602321751895,333.56514838796204,2.089141154732492
matt_21.mp4,99.5,True,0.9,100.0,0.0,241,179.8581564184358,333.77678289883767,2.7901710187437363
matt_21.mp4,99.5,True,0.9,100.0,0.0,242,180.9469997749922,333.83786736152945,1.090555439534984
matt_21.mp4,99.5,True,0.9,100.0,0.0,243,182.32789080775117,335.12413723395036,1.8871540024735258
matt_21.mp4,99.5,True,0.9,100.0,0.0,244,184.93949588380187,336.22284144826233,2.8333076119264957
matt_21.mp4,99.5,True,0.9,100.0,0.0,245,191.22925805367203,334.6772750752277,6.476872977524348
matt_21.mp4,99.5,True,0.9,100.0,0.0,246,196.82587474952518,332.58376587273455,5.9753576647114555
matt_21.mp4,99.5,True,0.9,100.0,0.0,247,204.3179031371866,329.60586832125006,8.062156236929528
matt_21.mp4,99.5,True,0.9,100.0,0.0,248,216.47703077734857,321.00510337660666,14.893540297818983
matt_21.mp4,99.5,True,0.9,100.0,0.0,249,220.9648619184517,318.4634960454926,5.157557190824712
matt_21.mp4,99.5,True,0.9,100.0,0.0,250,220.80786455717396,319.2839779005525,0.8353673718374927
matt_21.mp4,99.5,True,0.9,100.0,0.0,251,217.85661225256777,321.5212798707815,3.7034322285460926
matt_21.mp4,99.5,True,0.9,100.0,0.0,252,217.72324372358008,321.67886654873723,0.2064478762144786
matt_21.mp4,99.5,True,0.9,100.0,0.0,253,217.1030659228949,321.3253261120271,0.7138706779605909
matt_21.mp4,99.5,True,0.9,100.0,0.0,254,215.4482031943212,319.19082947188537,2.700860336485153
matt_21.mp4,99.5,True,0.9,100.0,0.0,255,216.1618397462419,315.53354709695213,3.7262570359859133
matt_21.mp4,99.5,True,0.9,100.0,0.0,256,216.37047207495945,313.00397901197596,2.5381572341200913
matt_21.mp4,99.5,True,0.9,100.0,0.0,257,217.48957734330074,309.39861482258226,3.7750559651204765
matt_21.mp4,99.5,True,0.9,100.0,0.0,258,218.2121507558658,306.3446065135335,3.138324248430162
matt_21.mp4,99.5,True,0.9,100.0,0.0,259,221.45668672498928,298.46892415413686,8.517827556428204
matt_21.mp4,99.5,True,0.9,100.0,0.0,260,223.60811159707904,289.3223829984008,9.39616113600759
matt_21.mp4,99.5,True,0.9,100.0,0.0,261,225.27466743191397,279.09670026416757,10.360598232332848
matt_21.mp4,99.5,True,0.9,100.0,0.0,262,225.49664916767296,272.67157100590634,6.428962737205356
matt_21.mp4,99.5,True,0.9,100.0,0.0,263,227.0508931240186,268.0875568858746,4.840336737096619
matt_21.mp4,99.5,True,0.9,100.0,0.0,264,228.3552383195068,267.71788853588015,1.3557179197682858
matt_21.mp4,99.5,True,0.9,100.0,0.0,265,228.10467916930764,269.1975019574214,1.500678434893233
